"# BBC Backstage world weather locations, as of 2 Nov 2008",,,,,
"# city, country, latitude, longtitude, observation feed, forecast feed",,,,,
OHRID INTERNATIONAL, FORMER YUGOSLAV REPUBLIC OF MACEDONIA,41.12,20.8,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4717.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4717.xml
OLD KILPATRICK, UNITED KINGDOM,55.9,-4.53,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4718.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4718.xml
OLDENBURG, GERMANY,53.18,8.17,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4719.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4719.xml
OMAGH, UNITED KINGDOM,54.7,-7.58,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4720.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4720.xml
OOSTENDE, BELGIUM,51.2,2.87,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4721.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4721.xml
ORADEA, ROMANIA,47.03,21.9,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4722.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4722.xml
ORAVITA, ROMANIA,44.75,21.52,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4723.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4723.xml
ORDU, TURKEY,40.92,38.38,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4724.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4724.xml
ORLEANS, FRANCE,47.98,1.78,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4725.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4725.xml
ORNSKOLDSVIK, SWEDEN,63.65,18.55,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4726.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4726.xml
OSIJEK, CROATIA,45.47,18.82,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4727.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4727.xml
OSKARSHAMN, SWEDEN,56.68,16.3,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4728.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4728.xml
OSLO GARDERMOEN INTERNATIONAL, NORWAY,60.2,11.08,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4729.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4729.xml
OSTRAVA, CZECH REPUBLIC,49.68,18.12,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4730.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4730.xml
OTTERBACKEN, SWEDEN,59.45,13.33,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4731.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4731.xml
OULU, FINLAND,64.93,25.37,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4732.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4732.xml
OULU INTERNATIONAL, FINLAND,64.93,25.37,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4733.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4733.xml
OXELOSUND, SWEDEN,58.25,17.02,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4734.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4734.xml
PADERBORN-LIPPSTADT INTERNATIONAL, GERMANY,51.78,8.83,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4735.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4735.xml
PADSTOW, UNITED KINGDOM,50.43,-5,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4736.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4736.xml
PAIMPOL, FRANCE,48.53,-2.85,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4737.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4737.xml
PAISLEY, UNITED KINGDOM,55.9,-4.53,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4738.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4738.xml
PALAMOS, SPAIN,41.9,2.77,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4739.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4739.xml
PALANGA INTERNATIONAL, LITHUANIA,55.73,21.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4740.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4740.xml
PALERMO FALCONE E. BORSELLINO INTERNATIONAL, ITALY,38.18,13.1,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4741.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4741.xml
PALMA DE MALLORCA, SPAIN,39.55,2.73,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4742.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4742.xml
PAPENBURG, GERMANY,53.38,7.23,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4744.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4744.xml
PAR, UNITED KINGDOM,50.5,-4.67,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4745.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4745.xml
PARDUBICE INTERNATIONAL, CZECH REPUBLIC,50.02,15.73,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4746.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4746.xml
PARETS DEL VALLES, SPAIN,41.28,2.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4747.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4747.xml
PARIS - BEAUVAIS, FRANCE,48.72,2.38,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4748.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4748.xml
PARIS CHARLES DE GAULLE INTERNATIONAL, FRANCE,49.02,2.53,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4749.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4749.xml
PARIS ORLY INTERNATIONAL, FRANCE,48.72,2.38,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4750.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4750.xml
PARMA, ITALY,44.43,9.93,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4751.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4751.xml
PASAJES, SPAIN,43.35,-1.8,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4752.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4752.xml
PATMOS, GREECE,37.7,26.92,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4753.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4753.xml
PATRA, GREECE,37.92,21.28,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4754.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4754.xml
PAU, FRANCE,43.38,-0.42,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4755.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4755.xml
PAUILLAC, FRANCE,44.83,-0.68,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4756.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4756.xml
PAYERNE, SWITZERLAND,46.82,6.95,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4757.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4757.xml
PECS, HUNGARY,46,18.23,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4758.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4758.xml
PEMBROKE, UNITED KINGDOM,51.7,-5.05,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4759.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4759.xml
PENRITH, UNITED KINGDOM,54.5,-2.68,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4760.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4760.xml
PENRYN, UNITED KINGDOM,50.15,-5.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4761.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4761.xml
PENZA, RUSSIA,53.12,45.02,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4762.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4762.xml
PENZANCE, UNITED KINGDOM,50.22,-5.32,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4763.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4763.xml
PERUGIA INTERNATIONAL, ITALY,43.08,12.5,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4764.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4764.xml
PESARO, ITALY,44.03,12.62,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4765.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4765.xml
PESCARA, ITALY,42.43,14.2,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4766.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4766.xml
PETERHEAD, UNITED KINGDOM,57.5,-1.77,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4767.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4767.xml
PIETARSAARI, FINLAND,63.1,23.03,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4768.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4768.xml
PIOMBINO, ITALY,42.73,10.4,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4769.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4769.xml
PIRAEUS, GREECE,37.9,23.73,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4770.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4770.xml
PIRAN, SLOVENIA,45.48,13.62,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4771.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4771.xml
PISA GALILEO GALILEI INTERNATIONAL, ITALY,43.68,10.38,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4772.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4772.xml
PITEA, SWEDEN,65.55,22.13,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4773.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4773.xml
PLOIESTI, ROMANIA,44.95,26,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4774.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4774.xml
PLOVDIV, BULGARIA,42.22,24.33,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4775.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4775.xml
POITIERS, FRANCE,46.58,0.3,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4776.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4776.xml
POLICE, POLAND,53.4,14.62,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4777.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4777.xml
PONTA DELGADA, PORTUGAL,37.73,-25.7,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4778.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4778.xml
PONTA DELGADA JOPO PAULO II ATORES, PORTUGAL,37.73,-25.7,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4779.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4779.xml
PONT-AUDEMER, FRANCE,49.5,0.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4780.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4780.xml
POOLE, UNITED KINGDOM,50.78,-1.85,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4781.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4781.xml
PORI, FINLAND,61.47,21.8,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4782.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4782.xml
PORI INTERNATIONAL, FINLAND,61.47,21.8,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4783.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4783.xml
PORSGRUNN, NORWAY,58.63,9.15,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4784.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4784.xml
PORT DE BOUC, FRANCE,43.45,5.23,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4785.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4785.xml
PORT GLASGOW, UNITED KINGDOM,55.97,-4.8,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4786.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4786.xml
PORT JEROME, FRANCE,49.5,0.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4787.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4787.xml
PORT TALBOT, UNITED KINGDOM,51.57,-3.98,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4788.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4788.xml
PORT VENDRES, FRANCE,42.52,3.13,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4789.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4789.xml
PORTA WESTFALICA AIRFIELD, GERMANY,52.28,9.08,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4790.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4790.xml
PORTALEGRE, PORTUGAL,39.28,-7.42,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4791.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4791.xml
PORTHMADOG, UNITED KINGDOM,52.35,-3.95,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4792.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4792.xml
PORTIMAO, PORTUGAL,37,-8.95,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4793.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4793.xml
PORTLAND, UNITED KINGDOM,50.52,-2.45,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4794.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4794.xml
PORTO AZZURRO, ITALY,42.73,10.4,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4796.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4796.xml
PORTO EMPEDOCLE, ITALY,38.18,13.1,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4797.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4797.xml
PORTO NOGARO, ITALY,45.98,13.03,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4798.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4798.xml
PORTO SANTO STEFANO, ITALY,42.75,11.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4799.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4799.xml
PORTO TORRES, ITALY,40.63,8.28,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4800.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4800.xml
PORTO VECCHIO, FRANCE,41.37,9.17,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4801.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4801.xml
PORTOFERRAIO, ITALY,42.73,10.4,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4802.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4802.xml
PORTREE, UNITED KINGDOM,57.25,-5.8,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4803.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4803.xml
PORVOO, FINLAND,60.97,25.63,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4804.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4804.xml
POZNAN, POLAND,52.42,16.83,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4805.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4805.xml
POZZUOLI, ITALY,40.85,14.3,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4806.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4806.xml
PRAIA DA VITORIA, PORTUGAL,38.77,-27.1,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4807.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4807.xml
PRESTON, UNITED KINGDOM,53.5,-3.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4808.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4808.xml
PREVEZA NATIONAL, GREECE,38.62,20.77,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4809.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4809.xml
PRISTINA, KOSOVO,42.55,21.92,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4810.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4810.xml
PROPRIANO, FRANCE,41.37,9.17,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4811.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4811.xml
PYARNU, ESTONIA,58.38,24.5,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4812.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4812.xml
PYLOS, GREECE,36.83,21.7,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4813.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4813.xml
QAANAAQ, GREENLAND,77.47,-69.22,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4814.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4814.xml
QUIMPER, FRANCE,47.8,-4.37,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4815.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4815.xml
RAAHE, FINLAND,65.03,24.73,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4816.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4816.xml
RAGUSA, ITALY,36.68,15.13,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4817.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4817.xml
RAMSEY, UNITED KINGDOM,52.62,-0.48,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4818.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4818.xml
RAMSGATE, UNITED KINGDOM,51.35,1.33,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4819.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4819.xml
RANDABERG, NORWAY,58.87,5.67,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4820.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4820.xml
RAQQA, SYRIA,35.93,39.02,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4821.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4821.xml
RAUFARHOFN, ICELAND,66.45,-15.95,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4822.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4822.xml
RAUMA, FINLAND,61.47,21.8,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4823.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4823.xml
RAVENNA, ITALY,44.45,12.3,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4824.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4824.xml
READING, UNITED KINGDOM,51.62,-1.08,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4825.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4825.xml
REGGIO CALABRIA, ITALY,38.2,15.55,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4826.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4826.xml
REIMS, FRANCE,49.3,4.03,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4827.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4827.xml
RENDSBURG, GERMANY,54.32,9.53,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4828.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4828.xml
RENI, UKRAINE,45.5,28.02,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4829.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4829.xml
RENNES AEROPORT SAINT JACQUES, FRANCE,48.07,-1.73,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4830.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4830.xml
REUS INTERNATIONAL, SPAIN,41.15,1.17,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4831.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4831.xml
RHODES INTERNATIONAL, GREECE,36.4,28.08,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4832.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4832.xml
RIBADEO, SPAIN,43.12,-7.45,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4833.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4833.xml
RIGA INTERNATIONAL, LATVIA,56.97,24.05,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4834.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4834.xml
RIJEKA, CROATIA,45.22,14.58,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4835.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4835.xml
RIO MARINA, ITALY,42.73,10.4,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4836.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4836.xml
RISTIINA, FINLAND,61.73,27.3,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4837.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4837.xml
RIVNE, UKRAINE,50.58,26.13,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4838.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4838.xml
RIZE, TURKEY,41.03,40.52,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4839.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4839.xml
ROCHEFORT, FRANCE,46.15,-1.15,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4840.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4840.xml
ROME CIAMPINO INTERNATIONAL, ITALY,41.8,12.23,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4841.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4841.xml
ROME FIUMICINO INTERNATIONAL, ITALY,41.8,12.23,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4842.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4842.xml
RONNEBY, SWEDEN,56.27,15.27,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4843.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4843.xml
ROSAS, SPAIN,42.52,3.13,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4844.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4844.xml
ROSCOFF, FRANCE,48.45,-4.42,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4845.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4845.xml
ROSTOCK, GERMANY,54.18,12.08,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4846.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4846.xml
ROSTOCK - LAAGE INTERNATIONAL, GERMANY,53.92,12.28,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4847.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4847.xml
ROSYTH, UNITED KINGDOM,55.93,-3.35,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4848.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4848.xml
ROTA, SPAIN,36.75,-6.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4849.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4849.xml
ROTHESAY, UNITED KINGDOM,56.4,-5,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4850.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4850.xml
ROUEN, FRANCE,49.38,1.18,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4852.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4852.xml
ROUSSE, BULGARIA,43.85,25.95,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4853.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4853.xml
ROVANIEMI INTERNATIONAL, FINLAND,66.57,25.83,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4854.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4854.xml
RUNCORN, UNITED KINGDOM,53.17,-2.98,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4855.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4855.xml
RYAZAN, RUSSIA,54.63,39.7,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4856.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4856.xml
RYE, UNITED KINGDOM,50.9,0.32,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4857.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4857.xml
SAARBRUCKEN INTERNATIONAL, GERMANY,49.22,7.12,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4858.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4858.xml
SABADELL, SPAIN,41.28,2.07,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4859.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4859.xml
SAGUNTO, SPAIN,39.48,-0.38,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4860.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4860.xml
SAINT ETIENNE, FRANCE,45.98,5.33,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4861.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4861.xml
SALERNO INTERNATIONAL, ITALY,40.85,14.3,http://feeds.bbc.co.uk/weather/feeds/rss/obs/world/4862.xml,http://feeds.bbc.co.uk/weather/feeds/rss/5day/world/4862.xml
